cycle chargeConsumedActive chargeConsumedIdle packetsgenerated PacketsReachedTheDAGROOT droppedNoRoute droppedNoTxCells droppedQueueFull droppedMacRetries idleListening AverageQueueDelay numTx numRxCells numTxCells aveHops
82 129.64 0 2 0 0 0 0 0 0 83.0 2 0 1 0
83 129.64 0 2 0 0 0 0 0 0 83.0 2 0 1 0
84 129.64 0 2 0 0 0 0 0 0 83.0 2 0 1 0
85 129.64 0 2 0 0 0 0 0 0 83.0 2 0 1 0
86 129.64 0 2 0 0 0 0 0 0 83.0 2 0 1 0
87 129.64 0 2 0 0 0 0 0 0 83.0 2 0 1 0
88 129.64 0 2 0 0 0 0 0 0 83.0 2 0 1 0
89 129.64 0 2 0 0 0 0 0 0 83.0 2 0 1 0
90 129.64 0 2 0 0 0 0 0 0 83.0 2 0 1 0
91 129.64 0 2 0 0 0 0 0 0 83.0 2 0 1 0
92 129.64 0 2 0 0 0 0 0 0 83.0 2 0 1 0
93 129.64 0 2 0 0 0 0 0 0 83.0 2 0 1 0
94 129.64 0 2 0 0 0 0 0 0 83.0 2 0 1 0
95 129.64 0 2 0 0 0 0 0 0 83.0 2 0 1 0
96 129.64 0 2 0 0 0 0 0 0 83.0 2 0 1 0
97 129.64 0 2 0 0 0 0 0 0 83.0 2 0 1 0
98 129.64 0 2 0 0 0 0 0 0 83.0 2 0 1 0
99 129.64 0 2 0 0 0 0 0 0 83.0 2 0 1 0
