## dioPeriod = 1.0
## startTime = 1511943066.31
## numMotes = 18
## otfHousekeepingPeriod = 5.0
## slotframeLength = 101
## squareSide = 2.0
## cpuID = None
## sixtopPdrThreshold = 1.5
## slotDuration = 0.9
## sixtopNoHousekeeping = 0
## pkPeriodVar = 0.05
## numCyclesPerRun = 100
## numRuns = 2
## otfThreshold = 8
## sixtopNoRemoveWorstCell = 0
## burstTimestamp = 20
## slotLength = 3000
## simDataDir = simData
## numChans = 16
## minRssi = -97
## noInterference = 0
## numPacketsBurst = 5
## gui = True
## pkPeriod = 1.0
## combinationKeys = ['numMotes', 'otfThreshold']
## sixtopHousekeepingPeriod = 1.0


# appGenerated appReachesDagroot appRelayed aveHops aveLatency aveQueueDelay awake chargeConsumed collidedTxs cycle droppedAppFailedEnqueue droppedMacRetries droppedNoRoute droppedNoTxCells droppedQueueFull effectiveCollidedTxs idle numRxCells numTx numTxCells otfAdd otfRemove probableCollisions rplChurnParentSet rplChurnPrefParent rplChurnRank rplRxDIO rplTxDIO runNum scheduleCollisions sleep topRxRelocatedCells topTxRelocatedBundles topTxRelocatedCells txQueueFill
           119                26          7   1.000     22.462       178.686    71      11890.880           0     0                       0                 0              0                0                0                    0   13         22   109         22     44         0                  0                17                 10           29      895      124      0                  0   254                   0                     0                   0          93
           221                58          8   1.000     31.276       237.053   142      26338.020           0     1                       4                 2              0                0               13                    0   25         22   246         22     74         0                  0                17                 10           59     1675      232      0                  0   413                   0                     0                   0         157
           323                90          9   1.000     34.289       313.004   198      40732.860           0     2                      34                16              0                0               51                    0   32         22   383         22    102         0                  0                17                 10           89     2455      340      0                  0   544                   0                     0                   0         183
           425               121         10   1.000     33.140       330.308   257      55627.100           0     3                      80                41              0                0              107                    0   47         22   525         22    132         0                  0                17                 10          115     3365      466      0                  0   667                   0                     0                   0         183
           527               150         10   1.000     31.400       324.374   310      69902.160           0     4                     130                62              0                0              165                    0   57         22   663         22    161         0                  0                17                 10          134     4145      574      0                  0   795                   0                     0                   0         185
           629               183         11   1.000     29.836       347.129   369      84244.700           0     5                     180                81              0                0              221                    0   65         22   800         22    191         0                  0                17                 10          152     4925      682      0                  0   916                   0                     0                   0         185
           731               212         11   1.000     28.226       340.614   427      98797.440           0     6                     235               101              0                0              282                    0   80         22   942         22    221         0                  0                17                 10          170     5835      808      0                  0  1059                   0                     0                   0         183
           833               240         11   1.000     30.975       467.641   479     112905.740           0     7                     279               126              0                0              336                    0   93         22  1077         22    248         0                  0                17                 10          188     6615      916      0                  0  1188                   0                     0                   0         188
           935               272         12   1.000     35.699       655.249   535     127288.060           0     8                     330               145              0                0              396                    0  107         22  1213         22    278         0                  0                17                 10          202     7395     1024      0                  0  1326                   0                     0                   0         188
          1037               300         13   1.000     35.043       689.416   599     141871.160           0     9                     383               163              0                0              459                    0  119         22  1353         22    307         0                  0                17                 10          221     8305     1150      0                  0  1469                   0                     0                   0         191
          1139               333         13   1.000     42.360       835.047   633     156262.900           0    10                     432               185              0                0              515                    0  126         22  1490         22    335         0                  0                17                 10          237     9085     1258      0                  0  1558                   0                     0                   0         189
          1241               365         13   1.000     43.466       863.612   689     170448.540           0    11                     479               207              0                0              567                    0  138         22  1627         22    363         0                  0                17                 10          248     9865     1366      0                  0  1719                   0                     0                   0         190
          1343               394         13   1.000     42.325       863.145   738     184646.260           0    12                     531               228              0                0              628                    0  153         22  1763         22    392         0                  0                17                 10          263    10775     1492      0                  0  1835                   0                     0                   0         190
          1445               424         14   1.000     43.401       915.181   800     199161.880           0    13                     583               246              0                0              685                    0  164         22  1904         22    422         0                  0                17                 10          274    11555     1600      0                  0  1985                   0                     0                   0         192
          1543               455         15   1.000     42.549       940.742   855     213387.300           0    14                     630               270              0                0              739                    0  174         22  2040         22    452         0                  0                17                 10          282    12335     1708      0                  0  2122                   0                     0                   0         188
          1632               485         15   1.000     41.639       940.346   912     227575.600           0    15                     672               290              0                0              791                    0  183         22  2175         22    481         0                  0                17                 10          291    13115     1816      0                  0  2255                   0                     0                   0         185
          1734               515         17   1.000     40.858       982.502   977     242583.860           0    16                     725               310              0                0              854                    0  187         22  2318         22    511         0                  0                17                 10          300    14025     1942      0                  0  2403                   0                     0                   0         184
          1836               545         17   1.000     40.149       981.702  1041     256756.980           0    17                     778               328              0                0              915                    0  202         22  2454         22    541         0                  0                17                 10          308    14805     2050      0                  0  2557                   0                     0                   0         185
          1938               575         17   1.000     39.520       981.451  1076     270773.200           0    18                     828               355              0                0              970                    0  207         22  2590         22    567         0                  0                17                 10          315    15585     2158      0                  0  2634                   0                     0                   0         180
          2040               607         18   1.000     41.904      1051.459  1130     285498.020           0    19                     875               374              0                0             1024                    0  221         22  2731         22    597         0                  0                17                 10          320    16495     2284      0                  0  2761                   0                     0                   0         184
          2142               635         18   1.000     41.180      1050.189  1180     299708.260           0    20                     927               394              0                0             1085                    0  231         22  2868         22    627         0                  0                17                 10          329    17275     2392      0                  0  2896                   0                     0                   0         186
          2244               666         19   1.000     42.194      1091.859  1235     314038.280           0    21                     980               410              0                0             1147                    0  241         22  3004         22    657         0                  0                17                 10          335    18055     2500      0                  0  3038                   0                     0                   0         188
          2346               698         20   1.000     43.010      1130.486  1293     329126.540           0    22                    1029               436              0                0             1207                    0  254         22  3147         22    687         0                  0                17                 10          342    18965     2626      0                  0  3190                   0                     0                   0         183
          2448               728         20   1.000     43.582      1147.762  1347     343195.060           0    23                    1079               456              0                0             1263                    0  262         22  3283         22    715         0                  0                17                 10          346    19745     2734      0                  0  3318                   0                     0                   0         185
          2550               760         22   1.000     44.045      1183.905  1403     357420.480           0    24                    1129               474              0                0             1318                    0  271         22  3419         22    745         0                  0                17                 10          352    20525     2842      0                  0  3449                   0                     0                   0         187
          2652               791         22   1.000     44.225      1192.509  1466     372120.700           0    25                    1184               494              0                0             1382                    0  285         22  3560         22    775         0                  0                17                 10          358    21435     2968      0                  0  3598                   0                     0                   0         183
          2754               822         22   1.000     43.327      1190.788  1523     386629.560           0    26                    1228               519              0                0             1436                    0  297         22  3698         22    802         0                  0                17                 10          360    22215     3076      0                  0  3753                   0                     0                   0         185
          2856               850         23   1.000     42.602      1200.375  1564     400750.380           0    27                    1280               539              0                0             1496                    0  306         22  3834         22    832         0                  0                17                 10          367    22995     3184      0                  0  3863                   0                     0                   0         187
          2958               880         24   1.000     41.836      1208.694  1619     415012.920           0    28                    1333               557              0                0             1556                    0  318         22  3971         22    861         0                  0                17                 10          372    23905     3310      0                  0  3998                   0                     0                   0         188
          3060               911         25   1.000     42.081      1226.835  1684     429790.040           0    29                    1383               579              0                0             1615                    0  328         22  4112         22    888         0                  0                17                 10          375    24685     3418      0                  0  4125                   0                     0                   0         187
          3162               944         26   1.000     42.172      1242.716  1732     444184.880           0    30                    1432               600              0                0             1671                    0  341         22  4249         22    917         0                  0                17                 10          378    25465     3526      0                  0  4248                   0                     0                   0         186
          3260               974         26   1.000     41.270      1240.567  1780     458203.760           0    31                    1481               620              0                0             1728                    0  353         22  4383         22    945         0                  0                17                 10          381    26245     3634      0                  0  4378                   0                     0                   0         185
          3349              1003         27   1.000     40.441      1246.454  1849     472845.920           0    32                    1526               638              0                0             1778                    0  363         22  4526         22    974         0                  0                17                 10          389    27155     3760      0                  0  4498                   0                     0                   0         182
          3451              1035         27   1.000     39.527      1243.973  1906     487293.060           0    33                    1581               662              0                0             1843                    0  374         22  4663         22   1004         0                  0                17                 10          391    27935     3868      0                  0  4652                   0                     0                   0         173
