## dioPeriod = 1.0
## startTime = 1510970881.73
## numMotes = 12
## otfHousekeepingPeriod = 5.0
## slotframeLength = 101
## squareSide = 2.0
## cpuID = None
## sixtopPdrThreshold = 1.5
## slotDuration = 0.9
## sixtopNoHousekeeping = 0
## pkPeriodVar = 0.05
## numCyclesPerRun = 100
## numRuns = 2
## otfThreshold = 8
## sixtopNoRemoveWorstCell = 0
## burstTimestamp = 20
## slotLength = 3000
## simDataDir = simData
## numChans = 16
## minRssi = -97
## noInterference = 0
## numPacketsBurst = 5
## gui = True
## pkPeriod = 1.0
## combinationKeys = ['numMotes', 'otfThreshold']
## sixtopHousekeepingPeriod = 1.0


# appGenerated appReachesDagroot appRelayed aveHops aveLatency aveQueueDelay awake chargeConsumed collidedTxs cycle droppedAppFailedEnqueue droppedMacRetries droppedNoRoute droppedNoTxCells droppedQueueFull effectiveCollidedTxs idle numRxCells numTx numTxCells otfAdd otfRemove probableCollisions rplChurnParentSet rplChurnPrefParent rplChurnRank rplRxDIO rplTxDIO runNum scheduleCollisions sleep topRxRelocatedCells topTxRelocatedBundles topTxRelocatedCells txQueueFill
           735                19          4   1.105     43.579       223.300    34       7296.200           0     0                     603                 3              0                0              625                    0   18          9    37          9    101         5                  0                11                 44           32      254       60      1                  0   109                   0                     0                   0         110
          1442                38          4   1.079     87.263       429.167    66      13165.780           0     1                    1287                 7              0                0             1327                    0   29          9    81          9    210         5                  0                11                 88           82      509      120      1                  0   167                   0                     0                   0         110
          2149                61          4   1.066    135.098       686.578   104      19333.980           0     2                    1967                11              0                0             2025                    0   36          9   126          9    326         5                  0                11                131          132      764      180      1                  0   232                   0                     0                   0         110
          2856                82          4   1.049    160.000       819.965   139      25255.860           0     3                    2649                15              0                0             2724                    0   43          9   170          9    437         5                  0                11                176          182     1019      240      1                  0   294                   0                     0                   0         110
          3563               102          4   1.039    177.010       917.434   174      30118.220           0     4                    3333                18              0                0             3416                    0   56          9   208          9    544         5                  0                11                221          212     1274      300      1                  0   365                   0                     0                   0         110
          4270               125          4   1.032    187.448       973.837   202      36181.820           0     5                    4013                22              0                0             4112                    0   69          9   253          9    656         5                  0                11                257          238     1478      348      1                  0   450                   0                     0                   0         110
          4977               144          4   1.028    192.028      1000.707   238      41946.800           0     6                    4697                26              0                0             4812                    0   84          9   297          9    765         5                  0                11                302          267     1733      408      1                  0   506                   0                     0                   0         110
          5684               167          4   1.024    199.910      1045.387   288      48115.000           0     7                    5377                30              0                0             5510                    0   99          9   342          9    880         5                  0                11                347          289     1988      468      1                  0   589                   0                     0                   0         110
          6391               186          4   1.022    203.763      1069.977   325      53618.480           0     8                    6061                34              0                0             6205                    0  114          9   386          9    987         5                  0                11                392          311     2243      528      1                  0   666                   0                     0                   0         110
          7098               204          4   1.020    206.681      1089.982   363      58906.000           0     9                    6746                38              0                0             6903                    0  131          9   427          9   1095         5                  0                11                437          333     2498      588      1                  0   728                   0                     0                   0         110
          7805               224          4   1.018    211.478      1120.886   396      64282.940           0    10                    7429                42              0                0             7597                    0  141          9   469          9   1206         5                  0                11                473          352     2702      636      1                  0   806                   0                     0                   0         110
          8512               244          4   1.016    216.262      1150.406   437      70152.520           0    11                    8112                46              0                0             8297                    0  150          9   513          9   1315         5                  0                11                518          373     2957      696      1                  0   875                   0                     0                   0         110
          9219               265          4   1.015    218.302      1165.910   482      76059.220           0    12                    8794                50              0                0             8994                    0  167          9   558          9   1427         5                  0                11                563          389     3212      756      1                  0   948                   0                     0                   0         110
