## dioPeriod = 1.0
## burstTimestamp = 20
## minRssi = -97
## numMotes = 12
## otfHousekeepingPeriod = 5.0
## sixtopNoRemoveWorstCell = 0
## simDataDir = simData
## numChans = 16
## slotframeLength = 101
## squareSide = 2.0
## cpuID = None
## sixtopPdrThreshold = 1.5
## pkPeriod = 1.0
## sixtopHousekeepingPeriod = 1.0
## sixtopNoHousekeeping = 0
## pkPeriodVar = 0.05
## numCyclesPerRun = 100
## startTime = 1510970665.48
## slotDuration = 0.9
## numRuns = 2
## combinationKeys = ['numMotes', 'otfThreshold']
## gui = True
## numPacketsBurst = 5
## otfThreshold = 1
## noInterference = 0
## slotLength = 3000


# appGenerated appReachesDagroot appRelayed aveHops aveLatency aveQueueDelay awake chargeConsumed collidedTxs cycle droppedAppFailedEnqueue droppedMacRetries droppedNoRoute droppedNoTxCells droppedQueueFull effectiveCollidedTxs idle numRxCells numTx numTxCells otfAdd otfRemove probableCollisions rplChurnParentSet rplChurnPrefParent rplChurnRank rplRxDIO rplTxDIO runNum scheduleCollisions sleep topRxRelocatedCells topTxRelocatedBundles topTxRelocatedCells txQueueFill
         26714              1909         10   1.005    136.982       845.781  5793     286204.720           0    43                   24695                 0              0                0            24707                    0 2126          6  2046          6   6182         6                  0                11               3079         1518    15725     4102      1                  0  8009                   0                     0                   0         110
         27320              1954         10   1.005    137.007       845.873  5914     292760.960           0    44                   25256                 0              0                0            25268                    0 2171          6  2093          6   6323         6                  0                11               3151         1542    16093     4198      1                  0  8188                   0                     0                   0         110
         27926              1998         10   1.005    137.048       845.940  6062     299264.900           0    45                   25818                 0              0                0            25830                    0 2227          6  2140          6   6463         6                  0                11               3223         1564    16461     4294      1                  0  8376                   0                     0                   0         110
         28532              2039         10   1.005    137.053       845.955  6203     305433.100           0    46                   26383                 0              0                0            26395                    0 2279          6  2185          6   6604         6                  0                11               3295         1588    16829     4390      1                  0  8558                   0                     0                   0         110
         29138              2083         10   1.005    137.097       846.305  6354     311937.040           0    47                   26945                 0              0                0            26957                    0 2318          6  2232          6   6746         6                  0                11               3358         1609    17151     4474      1                  0  8754                   0                     0                   0         110
         29744              2127         10   1.005    137.171       846.942  6527     318440.980           0    48                   27507                 0              0                0            27519                    0 2382          6  2279          6   6885         6                  0                11               3430         1631    17519     4570      1                  0  8938                   0                     0                   0         110
         30350              2174         10   1.005    137.183       846.853  6653     325101.820           0    49                   28066                 0              0                0            28078                    0 2426          6  2326          6   7026         6                  0                11               3502         1647    17887     4666      1                  0  9114                   0                     0                   0         110
         30956              2215         10   1.005    137.109       846.393  6796     331359.440           0    50                   28631                 0              0                0            28643                    0 2478          6  2372          6   7169         6                  0                11               3574         1670    18255     4762      1                  0  9285                   0                     0                   0         110
         31562              2259         10   1.004    137.195       846.912  6943     337773.960           0    51                   29193                 0              0                0            29205                    0 2533          6  2418          6   7312         6                  0                11               3637         1684    18577     4846      1                  0  9465                   0                     0                   0         110
         32168              2305         10   1.004    137.215       846.882  7072     344471.920           0    52                   29753                 0              0                0            29765                    0 2580          6  2466          6   7456         6                  0                11               3709         1700    18945     4942      1                  0  9653                   0                     0                   0         110
         32774              2350         10   1.004    137.171       846.455  7207     350938.740           0    53                   30314                 0              0                0            30326                    0 2631          6  2512          6   7598         6                  0                11               3781         1719    19313     5038      1                  0  9840                   0                     0                   0         110
         33380              2395         10   1.004    137.112       845.951  7356     357494.980           0    54                   30875                 0              0                0            30887                    0 2674          6  2559          6   7738         6                  0                11               3853         1740    19681     5134      1                  0 10020                   0                     0                   0         110
         33986              2438         10   1.004    137.104       845.835  7486     363767.780           0    55                   31438                 0              0                0            31450                    0 2727          6  2604          6   7881         6                  0                11               3925         1760    20049     5230      1                  0 10194                   0                     0                   0         110
         34592              2480         10   1.004    137.041       845.784  7628     370256.540           0    56                   32002                 0              0                0            32014                    0 2771          6  2652          6   8020         6                  0                11               3988         1780    20371     5314      1                  0 10407                   0                     0                   0         110
         35198              2526         10   1.004    137.165       846.658  7772     376865.080           0    57                   32562                 0              0                0            32574                    0 2821          6  2699          6   8162         6                  0                11               4060         1796    20739     5410      1                  0 10566                   0                     0                   0         110
         35804              2569         10   1.004    137.227       847.048  7929     383316.720           0    58                   33125                 0              0                0            33137                    0 2876          6  2746          6   8301         6                  0                11               4132         1811    21107     5506      1                  0 10734                   0                     0                   0         110
         36410              2609         10   1.004    137.316       847.491  8053     389432.620           0    59                   33691                 0              0                0            33703                    0 2924          6  2791          6   8438         6                  0                11               4204         1833    21475     5602      1                  0 10916                   0                     0                   0         110
         37016              2655         10   1.004    137.326       847.530  8193     396041.160           0    60                   34251                 0              0                0            34263                    0 2974          6  2838          6   8583         6                  0                11               4267         1847    21797     5686      1                  0 11106                   0                     0                   0         110
         37622              2700         10   1.004    137.267       847.134  8244     402597.400           0    61                   34812                 0              0                0            34824                    0 2987          6  2885          6   8725         6                  0                11               4339         1864    22165     5782      1                  0 11177                   0                     0                   0         110
         38228              2743         10   1.004    137.295       847.328  8366     409049.040           0    62                   35375                 0              0                0            35387                    0 3030          6  2932          6   8864         6                  0                11               4411         1883    22533     5878      1                  0 11358                   0                     0                   0         110
         38834              2785         10   1.004    137.376       847.974  8513     415358.960           0    63                   35939                 0              0                0            35951                    0 3085          6  2978          6   9003         6                  0                11               4483         1905    22901     5974      1                  0 11564                   0                     0                   0         110
         39440              2829         10   1.004    137.427       848.322  8637     421773.480           0    64                   36501                 0              0                0            36513                    0 3129          6  3024          6   9148         6                  0                11               4546         1916    23223     6058      1                  0 11744                   0                     0                   0         110
         40046              2874         10   1.003    137.446       848.420  8775     428419.140           0    65                   37062                 0              0                0            37074                    0 3178          6  3072          6   9291         6                  0                11               4618         1932    23591     6154      1                  0 11933                   0                     0                   0         110
         40652              2916         10   1.003    137.491       848.787  8900     434729.060           0    66                   37626                 0              0                0            37638                    0 3223          6  3118          6   9431         6                  0                11               4690         1951    23959     6250      1                  0 12115                   0                     0                   0         110
         41258              2957         10   1.003    137.545       849.097  9046     441076.100           0    67                   38191                 0              0                0            38203                    0 3274          6  3165          6   9565         6                  0                11               4762         1975    24327     6346      1                  0 12323                   0                     0                   0         110
         41864              3000         10   1.003    137.623       849.408  9214     447348.900           0    68                   38754                 0              0                0            38766                    0 3334          6  3210          6   9710         6                  0                11               4834         1992    24695     6442      1                  0 12526                   0                     0                   0         110
         42470              3041         10   1.003    137.687       849.929  9358     453785.360           0    69                   39319                 0              0                0            39331                    0 3382          6  3258          6   9848         6                  0                11               4897         2019    25017     6526      1                  0 12717                   0                     0                   0         110
         43076              3085         10   1.003    137.809       850.817  9510     460289.300           0    70                   39881                 0              0                0            39893                    0 3438          6  3305          6   9992         6                  0                11               4969         2033    25385     6622      1                  0 12929                   0                     0                   0         110
         43682              3130         10   1.003    137.842       851.014  9635     466845.540           0    71                   40442                 0              0                0            40454                    0 3493          6  3352          6  10131         6                  0                11               5041         2051    25753     6718      1                  0 13109                   0                     0                   0         110
         44288              3171         10   1.003    137.815       850.946  9757     473013.740           0    72                   41007                 0              0                0            41019                    0 3532          6  3397          6  10269         6                  0                11               5113         2072    26121     6814      1                  0 13261                   0                     0                   0         110
         44894              3218         10   1.003    137.826       850.991  9814     479674.580           0    73                   41566                 0              0                0            41578                    0 3552          6  3444          6  10413         6                  0                11               5176         2083    26443     6898      1                  0 13344                   0                     0                   0         110
         45500              3260         10   1.003    137.777       850.697  9948     486073.920           0    74                   42130                 0              0                0            42142                    0 3611          6  3491          6  10552         6                  0                11               5248         2099    26811     6994      1                  0 13504                   0                     0                   0         110
         46106              3305         10   1.003    137.856       851.140 10075     492630.160           0    75                   42691                 0              0                0            42703                    0 3654          6  3538          6  10691         6                  0                11               5320         2117    27179     7090      1                  0 13685                   0                     0                   0         110
         46712              3349         10   1.003    137.838       850.915 10222     499044.680           0    76                   43253                 0              0                0            43265                    0 3707          6  3584          6  10834         6                  0                11               5392         2131    27547     7186      1                  0 13866                   0                     0                   0         110
         47318              3393         10   1.003    137.809       850.657 10366     505459.200           0    77                   43815                 0              0                0            43827                    0 3765          6  3630          6  10977         6                  0                11               5455         2142    27869     7270      1                  0 14054                   0                     0                   0         110
         47924              3440         10   1.003    137.771       850.326 10498     512209.460           0    78                   44374                 0              0                0            44386                    0 3812          6  3678          6  11121         6                  0                11               5527         2153    28237     7366      1                  0 14209                   0                     0                   0         110
         48530              3482         10   1.003    137.737       850.068 10645     518519.380           0    79                   44938                 0              0                0            44950                    0 3868          6  3724          6  11257         6                  0                11               5599         2169    28605     7462      1                  0 14394                   0                     0                   0         110
         49136              3528         10   1.003    137.743       849.948 10791     525127.920           0    80                   45498                 0              0                0            45510                    0 3919          6  3771          6  11400         6                  0                11               5671         2186    28973     7558      1                  0 14596                   0                     0                   0         110
         49742              3571         10   1.003    137.693       849.464 10936     531400.720           0    81                   46061                 0              0                0            46073                    0 3966          6  3816          6  11545         6                  0                11               5743         2201    29341     7654      1                  0 14799                   0                     0                   0         110
         50348              3617         10   1.003    137.660       849.105 11075     538098.680           0    82                   46621                 0              0                0            46633                    0 4023          6  3864          6  11688         6                  0                11               5806         2209    29663     7738      1                  0 14987                   0                     0                   0         110
         50954              3661         10   1.003    137.657       848.919 11221     544602.620           0    83                   47183                 0              0                0            47195                    0 4077          6  3911          6  11830         6                  0                11               5878         2223    30031     7834      1                  0 15173                   0                     0                   0         110
         51560              3706         10   1.003    137.669       848.953 11319     551158.860           0    84                   47744                 0              0                0            47756                    0 4110          6  3958          6  11971         6                  0                11               5950         2239    30399     7930      1                  0 15288                   0                     0                   0         110
         52166              3750         10   1.003    137.634       848.656 11410     557483.960           0    85                   48306                 0              0                0            48318                    0 4156          6  4003          6  12112         6                  0                11               6022         2248    30767     8026      1                  0 15421                   0                     0                   0         110
         52772              3795         10   1.003    137.575       848.328 11561     564040.200           0    86                   48867                 0              0                0            48879                    0 4205          6  4050          6  12256         6                  0                11               6085         2262    31089     8110      1                  0 15601                   0                     0                   0         110
         53378              3839         10   1.003    137.586       848.355 11690     570544.140           0    87                   49429                 0              0                0            49441                    0 4256          6  4097          6  12398         6                  0                11               6157         2273    31457     8206      1                  0 15768                   0                     0                   0         110
         53984              3883         10   1.003    137.584       848.299 11807     577048.080           0    88                   49991                 0              0                0            50003                    0 4308          6  4144          6  12538         6                  0                11               6229         2290    31825     8302      1                  0 15950                   0                     0                   0         110
         54590              3926         10   1.003    137.587       848.385 11957     583410.300           0    89                   50554                 0              0                0            50566                    0 4369          6  4190          6  12674         6                  0                11               6301         2309    32193     8398      1                  0 16140                   0                     0                   0         110
         55196              3967         10   1.003    137.603       848.628 12079     589667.920           0    90                   51119                 0              0                0            51131                    0 4422          6  4236          6  12814         6                  0                11               6364         2326    32515     8482      1                  0 16308                   0                     0                   0         110
         55802              4014         10   1.002    137.683       849.066 12215     596418.180           0    91                   51678                 0              0                0            51690                    0 4473          6  4284          6  12959         6                  0                11               6436         2339    32883     8578      1                  0 16483                   0                     0                   0         110
         56408              4057         10   1.002    137.669       848.958 12367     602780.400           0    92                   52241                 0              0                0            52253                    0 4525          6  4330          6  13099         6                  0                11               6508         2353    33251     8674      1                  0 16679                   0                     0                   0         110
         57014              4103         10   1.002    137.649       848.784 12499     609388.940           0    93                   52801                 0              0                0            52813                    0 4579          6  4377          6  13244         6                  0                11               6580         2364    33619     8770      1                  0 16855                   0                     0                   0         110
         57620              4144         10   1.002    137.608       848.519 12632     615557.140           0    94                   53366                 0              0                0            53378                    0 4626          6  4422          6  13381         6                  0                11               6652         2379    33987     8866      1                  0 17025                   0                     0                   0         110
         58226              4189         10   1.002    137.644       848.806 12760     622202.800           0    95                   53927                 0              0                0            53939                    0 4679          6  4470          6  13522         6                  0                11               6715         2393    34309     8950      1                  0 17206                   0                     0                   0         110
