## dioPeriod = 1.0
## burstTimestamp = 20
## minRssi = -97
## numMotes = 5
## otfHousekeepingPeriod = 5.0
## _init = True
## sixtopNoRemoveWorstCell = 0
## simDataDir = simData
## numChans = 16
## slotframeLength = 101
## squareSide = 2.0
## cpuID = None
## sixtopPdrThreshold = 1.5
## pkPeriod = 1.0
## sixtopHousekeepingPeriod = 1.0
## sixtopNoHousekeeping = 0
## pkPeriodVar = 0.05
## numCyclesPerRun = 100
## startTime = 1512107789.42
## slotDuration = 0.9
## numRuns = 2
## combinationKeys = ['numMotes', 'otfThreshold']
## gui = True
## numPacketsBurst = 5
## otfThreshold = 1
## noInterference = 0
## slotLength = 3000


# appGenerated appReachesDagroot appRelayed aveHops aveLatency aveQueueDelay awake chargeConsumed collidedTxs cycle droppedAppFailedEnqueue droppedMacRetries droppedNoRoute droppedNoTxCells droppedQueueFull effectiveCollidedTxs idle numRxCells numTx numTxCells otfAdd otfRemove probableCollisions rplChurnParentSet rplChurnPrefParent rplChurnRank rplRxDIO rplTxDIO runNum scheduleCollisions sleep topRxRelocatedCells topTxRelocatedBundles topTxRelocatedCells txQueueFill
            68                 0          0       0          0             0    59       5300.380           0     0                       4                 4              0                0                4                    0   31          4    59          4      4         0                  0                 4                  0            0      128       80      0                  0    81                   0                     0                   0          60
           136                 0          0       0          0             0   121      11291.520           0     1                      60                16              0                0               60                    0   56          4   126          4      4         0                  0                 4                  0            0      264      165      0                  0   132                   0                     0                   0          60
           204                 0          0       0          0             0   179      17282.660           0     2                     112                32              0                0              112                    0   90          4   193          4      4         0                  0                 4                  0            0      400      250      0                  0   193                   0                     0                   0          60
           270                 0          0       0          0             0   237      23273.800           0     3                     166                44              0                0              166                    0  125          4   260          4      4         0                  0                 4                  0            0      536      335      0                  0   256                   0                     0                   0          60
           336                 0          0       0          0             0   289      29264.940           0     4                     220                56              0                0              220                    0  151          4   327          4      4         0                  0                 4                  0            0      672      420      0                  0   300                   0                     0                   0          60
           404                 0          0       0          0             0   357      35345.500           0     5                     272                72              0                0              272                    0  184          4   395          4      4         0                  0                 4                  0            0      800      500      0                  0   371                   0                     0                   0          60
           472                 0          0       0          0             0   422      41426.060           0     6                     328                84              0                0              328                    0  216          4   463          4      4         0                  0                 4                  0            0      936      585      0                  0   440                   0                     0                   0          60
           540                 0          0       0          0             0   481      47417.200           0     7                     384                98              0                0              384                    0  248          4   530          4      4         0                  0                 4                  0            0     1072      670      0                  0   508                   0                     0                   0          58
           608                 0          0       0          0             0   537      53408.340           0     8                     436               112              0                0              436                    0  279          4   597          4      4         0                  0                 4                  0            0     1208      755      0                  0   569                   0                     0                   0          60
           674                 0          0       0          0             0   597      59399.480           0     9                     490               124              0                0              490                    0  309          4   664          4      4         0                  0                 4                  0            0     1344      840      0                  0   632                   0                     0                   0          60
           740                 0          0       0          0             0   656      65390.620           0    10                     544               139              0                0              544                    0  342          4   731          4      4         0                  0                 4                  0            0     1480      925      0                  0   692                   0                     0                   0          57
           808                 0          0       0          0             0   722      71471.180           0    11                     596               152              0                0              596                    0  372          4   799          4      4         0                  0                 4                  0            0     1608     1005      0                  0   765                   0                     0                   0          60
