cycle chargeConsumedActive chargeConsumedIdle packetsgenerated PacketsReachedTheDAGROOT droppedNoRoute droppedNoTxCells droppedQueueFull droppedMacRetries idleListening AverageQueueDelay numTx numRxCells numTxCells aveHops
23 15226.199999999952 50454.59999999816 0 198 0 0 0 0 2051 0 0 99 0 1.1313131313131313
24 15226.199999999952 52889.999999998014 0 198 0 0 0 0 2150 0 0 99 0 1.1313131313131313
25 15226.199999999952 55325.39999999787 0 198 0 0 0 0 2249 0 0 99 0 1.1313131313131313
26 15226.199999999952 57760.799999997726 0 198 0 0 0 0 2348 0 0 99 0 1.1313131313131313
27 15226.199999999952 60196.19999999758 0 198 0 0 0 0 2447 0 0 99 0 1.1313131313131313
28 15226.199999999952 62631.59999999744 0 198 0 0 0 0 2546 0 0 99 0 1.1313131313131313
29 15226.199999999952 65066.99999999729 0 198 0 0 0 0 2645 0 0 99 0 1.1313131313131313
30 15226.199999999952 67502.39999999772 0 198 0 0 0 0 2744 0 0 99 0 1.1313131313131313
31 15226.199999999952 69937.7999999983 0 198 0 0 0 0 2843 0 0 99 0 1.1313131313131313
32 15226.199999999952 72373.19999999888 0 198 0 0 0 0 2942 0 0 99 0 1.1313131313131313
33 15226.199999999952 74808.59999999945 0 198 0 0 0 0 3041 0 0 99 0 1.1313131313131313
34 15226.199999999952 77244.00000000003 0 198 0 0 0 0 3140 0 0 99 0 1.1313131313131313
35 15226.199999999952 79679.4000000006 0 198 0 0 0 0 3239 0 0 99 0 1.1313131313131313
36 15226.199999999952 82114.80000000118 0 198 0 0 0 0 3338 0 0 99 0 1.1313131313131313
37 15226.199999999952 84550.20000000176 0 198 0 0 0 0 3437 0 0 99 0 1.1313131313131313
38 15226.199999999952 86985.60000000233 0 198 0 0 0 0 3536 0 0 99 0 1.1313131313131313
39 15226.199999999952 89421.00000000291 0 198 0 0 0 0 3635 0 0 99 0 1.1313131313131313
40 15226.199999999952 91856.40000000349 0 198 0 0 0 0 3734 0 0 99 0 1.1313131313131313
41 15226.199999999952 94291.80000000406 0 198 0 0 0 0 3833 0 0 99 0 1.1313131313131313
42 15226.199999999952 96727.20000000464 0 198 0 0 0 0 3932 0 0 99 0 1.1313131313131313
43 15226.199999999952 99162.60000000522 0 198 0 0 0 0 4031 0 0 99 0 1.1313131313131313
44 15226.199999999952 101598.00000000579 0 198 0 0 0 0 4130 0 0 99 0 1.1313131313131313
45 15226.199999999952 104033.40000000637 0 198 0 0 0 0 4229 0 0 99 0 1.1313131313131313
46 15226.199999999952 106468.80000000694 0 198 0 0 0 0 4328 0 0 99 0 1.1313131313131313
47 15226.199999999952 108904.20000000752 0 198 0 0 0 0 4427 0 0 99 0 1.1313131313131313
48 15226.199999999952 111339.6000000081 0 198 0 0 0 0 4526 0 0 99 0 1.1313131313131313
49 15226.199999999952 113775.00000000867 0 198 0 0 0 0 4625 0 0 99 0 1.1313131313131313
50 15226.199999999952 116210.40000000925 0 198 0 0 0 0 4724 0 0 99 0 1.1313131313131313
51 15226.199999999952 118645.80000000983 0 198 0 0 0 0 4823 0 0 99 0 1.1313131313131313
52 15226.199999999952 121081.2000000104 0 198 0 0 0 0 4922 0 0 99 0 1.1313131313131313
53 15226.199999999952 123516.60000001098 0 198 0 0 0 0 5021 0 0 99 0 1.1313131313131313
54 15226.199999999952 125952.00000001155 0 198 0 0 0 0 5120 0 0 99 0 1.1313131313131313
55 15226.199999999952 128387.40000001213 0 198 0 0 0 0 5219 0 0 99 0 1.1313131313131313
56 15226.199999999952 130822.8000000127 0 198 0 0 0 0 5318 0 0 99 0 1.1313131313131313
57 15226.199999999952 133258.20000001328 0 198 0 0 0 0 5417 0 0 99 0 1.1313131313131313
58 15226.199999999952 135693.60000001386 0 198 0 0 0 0 5516 0 0 99 0 1.1313131313131313
59 15226.199999999952 138129.00000001444 0 198 0 0 0 0 5615 0 0 99 0 1.1313131313131313
60 15226.199999999952 140564.400000015 0 198 0 0 0 0 5714 0 0 99 0 1.1313131313131313
61 15226.199999999952 142999.8000000156 0 198 0 0 0 0 5813 0 0 99 0 1.1313131313131313
62 15226.199999999952 145435.20000001616 0 198 0 0 0 0 5912 0 0 99 0 1.1313131313131313
63 15226.199999999952 147870.60000001674 0 198 0 0 0 0 6011 0 0 99 0 1.1313131313131313
64 15226.199999999952 150306.00000001732 0 198 0 0 0 0 6110 0 0 99 0 1.1313131313131313
65 15226.199999999952 152741.4000000179 0 198 0 0 0 0 6209 0 0 99 0 1.1313131313131313
66 15226.199999999952 155176.80000001847 0 198 0 0 0 0 6308 0 0 99 0 1.1313131313131313
67 15226.199999999952 157612.20000001905 0 198 0 0 0 0 6407 0 0 99 0 1.1313131313131313
68 15226.199999999952 160047.60000001962 0 198 0 0 0 0 6506 0 0 99 0 1.1313131313131313
69 15226.199999999952 162483.0000000202 0 198 0 0 0 0 6605 0 0 99 0 1.1313131313131313
70 15226.199999999952 164918.40000002077 0 198 0 0 0 0 6704 0 0 99 0 1.1313131313131313
71 15226.199999999952 167353.80000002135 0 198 0 0 0 0 6803 0 0 99 0 1.1313131313131313
72 15226.199999999952 169789.20000002193 0 198 0 0 0 0 6902 0 0 99 0 1.1313131313131313
73 15226.199999999952 172224.6000000225 0 198 0 0 0 0 7001 0 0 99 0 1.1313131313131313
74 15226.199999999952 174660.00000002308 0 198 0 0 0 0 7100 0 0 99 0 1.1313131313131313
75 15226.199999999952 177095.40000002366 0 198 0 0 0 0 7199 0 0 99 0 1.1313131313131313
76 15226.199999999952 179530.80000002423 0 198 0 0 0 0 7298 0 0 99 0 1.1313131313131313
77 15226.199999999952 181966.2000000248 0 198 0 0 0 0 7397 0 0 99 0 1.1313131313131313
78 15226.199999999952 184401.60000002538 0 198 0 0 0 0 7496 0 0 99 0 1.1313131313131313
79 15226.199999999952 186837.00000002596 0 198 0 0 0 0 7595 0 0 99 0 1.1313131313131313
80 15226.199999999952 189272.40000002654 0 198 0 0 0 0 7694 0 0 99 0 1.1313131313131313
81 15226.199999999952 191707.8000000271 0 198 0 0 0 0 7793 0 0 99 0 1.1313131313131313
82 15226.199999999952 194143.2000000277 0 198 0 0 0 0 7892 0 0 99 0 1.1313131313131313
83 15226.199999999952 196578.60000002827 0 198 0 0 0 0 7991 0 0 99 0 1.1313131313131313
84 15226.199999999952 199014.00000002884 0 198 0 0 0 0 8090 0 0 99 0 1.1313131313131313
85 15226.199999999952 201449.40000002942 0 198 0 0 0 0 8189 0 0 99 0 1.1313131313131313
86 15226.199999999952 203884.80000003 0 198 0 0 0 0 8288 0 0 99 0 1.1313131313131313
87 15226.199999999952 206320.20000003057 0 198 0 0 0 0 8387 0 0 99 0 1.1313131313131313
88 15226.199999999952 208755.60000003115 0 198 0 0 0 0 8486 0 0 99 0 1.1313131313131313
89 15226.199999999952 211191.00000003172 0 198 0 0 0 0 8585 0 0 99 0 1.1313131313131313
90 15226.199999999952 213626.4000000323 0 198 0 0 0 0 8684 0 0 99 0 1.1313131313131313
91 15226.199999999952 216061.80000003288 0 198 0 0 0 0 8783 0 0 99 0 1.1313131313131313
92 15226.199999999952 218497.20000003345 0 198 0 0 0 0 8882 0 0 99 0 1.1313131313131313
93 15226.199999999952 220932.60000003403 0 198 0 0 0 0 8981 0 0 99 0 1.1313131313131313
94 15226.199999999952 223368.0000000346 0 198 0 0 0 0 9080 0 0 99 0 1.1313131313131313
95 15226.199999999952 225803.40000003518 0 198 0 0 0 0 9179 0 0 99 0 1.1313131313131313
96 15226.199999999952 228238.80000003576 0 198 0 0 0 0 9278 0 0 99 0 1.1313131313131313
97 15226.199999999952 230674.20000003633 0 198 0 0 0 0 9377 0 0 99 0 1.1313131313131313
98 15226.199999999952 233109.6000000369 0 198 0 0 0 0 9476 0 0 99 0 1.1313131313131313
99 15226.199999999952 235545.0000000375 0 198 0 0 0 0 9575 0 0 99 0 1.1313131313131313
