## dioPeriod = 1.0
## startTime = 1512107840.28
## numMotes = 5
## otfHousekeepingPeriod = 5.0
## _init = True
## slotframeLength = 101
## squareSide = 2.0
## cpuID = None
## sixtopPdrThreshold = 1.5
## slotDuration = 0.9
## sixtopNoHousekeeping = 0
## pkPeriodVar = 0.05
## numCyclesPerRun = 100
## numRuns = 2
## otfThreshold = 4
## sixtopNoRemoveWorstCell = 0
## burstTimestamp = 20
## slotLength = 3000
## simDataDir = simData
## numChans = 16
## minRssi = -97
## noInterference = 0
## _instance = None
## numPacketsBurst = 5
## gui = True
## pkPeriod = 1.0
## combinationKeys = ['numMotes', 'otfThreshold']
## sixtopHousekeepingPeriod = 1.0


# appGenerated appReachesDagroot appRelayed aveHops aveLatency aveQueueDelay awake chargeConsumed collidedTxs cycle droppedAppFailedEnqueue droppedMacRetries droppedNoRoute droppedNoTxCells droppedQueueFull effectiveCollidedTxs idle numRxCells numTx numTxCells otfAdd otfRemove probableCollisions rplChurnParentSet rplChurnPrefParent rplChurnRank rplRxDIO rplTxDIO runNum scheduleCollisions sleep topRxRelocatedCells topTxRelocatedBundles topTxRelocatedCells txQueueFill
            60                49          0   1.000     11.061        33.913    61       7326.560           0     0                       0                 0              0                0                0                    0   18          3    53          3     38         0                  0                 3                  0           35      133       76      0                  0   116                   0                     0                   0          11
           123               107          0   1.000     15.981        48.693   151      15814.580           0     1                       0                 0              0                0                0                    0   49          3   114          3     57         0                  0                 3                  0           75      273      156      0                  0   202                   0                     0                   0          16
           183               167          0   1.000     18.958        57.820   221      24407.200           0     2                       0                 0              0                0                0                    0   77          3   175          3     74         0                  0                 3                  0          109      413      236      0                  0   287                   0                     0                   0          16
           243               222          0   1.000     21.923        67.166   272      32738.320           0     3                       0                 0              0                0                0                    0  105          3   236          3     95         0                  0                 3                  0          141      553      316      0                  0   348                   0                     0                   0          21
           303               280          0   1.000     25.168        77.169   362      41136.920           0     4                       0                 0              0                0                0                    0  141          3   296          3    116         0                  0                 3                  0          166      693      396      0                  0   445                   0                     0                   0          23
           363               337          0   1.000     27.617        84.889   464      49483.220           0     5                       1                 0              0                0                1                    0  191          3   356          3    136         0                  0                 3                  0          186      840      480      0                  0   555                   0                     0                   0          25
           426               392          0   1.000     30.411        93.644   558      57814.340           0     6                       4                 0              0                0                4                    0  238          3   417          3    154         0                  0                 3                  0          205      980      560      0                  0   656                   0                     0                   0          30
           486               452          0   1.000     32.925       101.398   654      66406.960           0     7                       5                 0              0                0                5                    0  280          3   478          3    172         0                  0                 3                  0          219     1120      640      0                  0   769                   0                     0                   0          29
           546               512          0   1.000     34.822       107.053   761      74999.580           0     8                       6                 0              0                0                6                    0  339          3   539          3    191         0                  0                 3                  0          232     1260      720      0                  0   888                   0                     0                   0          28
           606               569          0   1.000     36.334       111.831   861      83345.880           0     9                       9                 0              0                0                9                    0  384          3   599          3    210         0                  0                 3                  0          244     1400      800      0                  0  1000                   0                     0                   0          28
           666               627          0   1.000     37.542       115.530   960      91744.480           0    10                      11                 0              0                0               11                    0  426          3   659          3    230         0                  0                 3                  0          255     1547      884      0                  0  1117                   0                     0                   0          28
           729               687          0   1.000     38.543       118.355  1041     100337.100           0    11                      12                 0              0                0               12                    0  459          3   720          3    249         0                  0                 3                  0          264     1687      964      0                  0  1219                   0                     0                   0          30
           789               747          0   1.000     39.297       120.672  1141     108929.720           0    12                      13                 0              0                0               13                    0  502          3   781          3    268         0                  0                 3                  0          271     1827     1044      0                  0  1327                   0                     0                   0          29
           849               802          0   1.000     40.006       123.160  1198     117260.840           0    13                      18                 0              0                0               18                    0  515          3   842          3    283         0                  0                 3                  0          281     1967     1124      0                  0  1383                   0                     0                   0          29
           909               860          0   1.000     40.862       125.602  1237     125659.440           0    14                      18                 0              0                0               18                    0  534          3   902          3    303         0                  0                 3                  0          288     2107     1204      0                  0  1424                   0                     0                   0          31
           969               914          0   1.000     41.714       128.396  1274     133848.840           0    15                      24                 0              0                0               24                    0  547          3   962          3    319         0                  0                 3                  0          300     2254     1288      0                  0  1466                   0                     0                   0          31
          1032               969          0   1.000     42.668       131.488  1312     142179.960           0    16                      30                 0              0                0               30                    0  565          3  1023          3    336         0                  0                 3                  0          311     2394     1368      0                  0  1508                   0                     0                   0          33
          1092              1026          0   1.000     43.417       134.021  1340     150615.680           0    17                      34                 0              0                0               34                    0  574          3  1084          3    352         0                  0                 3                  0          320     2534     1448      0                  0  1539                   0                     0                   0          32
