## dioPeriod = 1.0
## startTime = 1511094523.0
## numMotes = 7
## otfHousekeepingPeriod = 5.0
## slotframeLength = 101
## squareSide = 2.0
## cpuID = None
## sixtopPdrThreshold = 1.5
## slotDuration = 0.9
## sixtopNoHousekeeping = 0
## pkPeriodVar = 0.05
## numCyclesPerRun = 100
## numRuns = 2
## otfThreshold = 4
## sixtopNoRemoveWorstCell = 0
## burstTimestamp = 20
## slotLength = 3000
## simDataDir = simData
## numChans = 16
## minRssi = -97
## noInterference = 0
## numPacketsBurst = 5
## gui = True
## pkPeriod = 1.0
## combinationKeys = ['numMotes', 'otfThreshold']
## sixtopHousekeepingPeriod = 1.0


# appGenerated appReachesDagroot appRelayed aveHops aveLatency aveQueueDelay awake chargeConsumed collidedTxs cycle droppedAppFailedEnqueue droppedMacRetries droppedNoRoute droppedNoTxCells droppedQueueFull effectiveCollidedTxs idle numRxCells numTx numTxCells otfAdd otfRemove probableCollisions rplChurnParentSet rplChurnPrefParent rplChurnRank rplRxDIO rplTxDIO runNum scheduleCollisions sleep topRxRelocatedCells topTxRelocatedBundles topTxRelocatedCells txQueueFill
            78                21          0   1.000     12.000        24.109    60       6854.760           0     0                       0                 0              0                0                0                    0   32          6    63          6     27         0                  0                 6                  0           10      240       84      0                  0   172                   0                     0                   0          57
           155                45          0   1.000     16.533        33.154   103      14816.460           0     1                      32                12              0                0               32                    0   58          6   138          6     52         0                  0                 6                  0           22      500      175      0                  0   261                   0                     0                   0          66
           228                70          0   1.000     19.857        39.951   147      23009.300           0     2                      72                20              0                0               72                    0   74          6   215          6     78         0                  0                 6                  0           34      740      259      0                  0   335                   0                     0                   0          66
           306                95          0   1.000     21.768        43.886   191      31023.300           0     3                     112                32              0                0              112                    0   92          6   290          6    103         0                  0                 6                  0           43     1000      350      0                  0   430                   0                     0                   0          67
           378               120          0   1.000     23.042        46.298   241      39037.300           0     4                     152                40              0                0              152                    0  117          6   365          6    128         0                  0                 6                  0           48     1260      441      0                  0   516                   0                     0                   0          66
           456               145          0   1.000     23.745        47.777   289      47230.140           0     5                     192                52              0                0              192                    0  139          6   442          6    154         0                  0                 6                  0           51     1500      525      0                  0   595                   0                     0                   0          67
           534               170          0   1.000     24.353        48.879   327      55244.140           0     6                     236                60              0                0              236                    0  163          6   517          6    178         0                  0                 6                  0           54     1760      616      0                  0   668                   0                     0                   0          68
           606               196          0   1.000     24.770        49.697   373      63399.860           0     7                     272                72              0                0              272                    0  191          6   593          6    204         0                  0                 6                  0           56     2000      700      0                  0   785                   0                     0                   0          66
           684               221          0   1.000     25.036        50.285   411      71503.280           0     8                     316                80              0                0              316                    0  210          6   669          6    230         0                  0                 6                  0           57     2260      791      0                  0   845                   0                     0                   0          67
           761               246          0   1.000     25.325        50.781   450      79517.280           0     9                     355                92              0                0              355                    0  231          6   744          6    255         0                  0                 6                  0           59     2520      882      0                  0   947                   0                     0                   0          68
           834               271          0   1.000     25.815        51.819   494      87710.120           0    10                     396               100              0                0              396                    0  242          6   821          6    280         0                  0                 6                  0           61     2760      966      0                  0  1027                   0                     0                   0          67
           912               296          0   1.000     26.250        52.740   534      95724.120           0    11                     436               112              0                0              436                    0  265          6   896          6    304         0                  0                 6                  0           62     3020     1057      0                  0  1108                   0                     0                   0          68
           984               321          0   1.000     26.701        53.575   577     103738.120           0    12                     476               120              0                0              476                    0  288          6   971          6    330         0                  0                 6                  0           63     3280     1148      0                  0  1191                   0                     0                   0          67
          1062               345          0   1.000     26.980        54.237   612     111878.660           0    13                     516               132              0                0              516                    0  308          6  1048          6    356         0                  0                 6                  0           65     3520     1232      0                  0  1274                   0                     0                   0          69
          1140               370          0   1.000     27.603        55.424   659     119892.660           0    14                     560               141              0                0              560                    0  321          6  1123          6    381         0                  0                 6                  0           66     3780     1323      0                  0  1356                   0                     0                   0          69
          1212               396          0   1.000     28.121        56.457   696     128048.380           0    15                     596               152              0                0              596                    0  338          6  1199          6    406         0                  0                 6                  0           67     4020     1407      0                  0  1436                   0                     0                   0          68
          1290               421          0   1.000     28.518        57.297   736     136151.800           0    16                     640               162              0                0              640                    0  355          6  1275          6    432         0                  0                 6                  0           68     4280     1498      0                  0  1510                   0                     0                   0          67
          1367               446          0   1.000     28.948        58.101   766     144165.800           0    17                     679               172              0                0              679                    0  380          6  1350          6    456         0                  0                 6                  0           68     4540     1589      0                  0  1591                   0                     0                   0          70
          1440               472          0   1.000     29.309        58.818   800     152410.940           0    18                     720               183              0                0              720                    0  397          6  1427          6    482         0                  0                 6                  0           69     4780     1673      0                  0  1673                   0                     0                   0          65
          1518               497          0   1.000     29.586        59.413   842     160424.940           0    19                     760               192              0                0              760                    0  416          6  1502          6    507         0                  0                 6                  0           69     5040     1764      0                  0  1754                   0                     0                   0          69
          1590               522          0   1.000     29.902        59.993   871     168438.940           0    20                     800               203              0                0              800                    0  437          6  1577          6    532         0                  0                 6                  0           70     5300     1855      0                  0  1828                   0                     0                   0          65
          1668               547          0   1.000     30.126        60.481   909     176631.780           0    21                     840               212              0                0              840                    0  457          6  1654          6    558         0                  0                 6                  0           70     5540     1939      0                  0  1914                   0                     0                   0          69
          1746               572          0   1.000     30.392        60.962   950     184645.780           0    22                     880               224              0                0              880                    0  476          6  1729          6    582         0                  0                 6                  0           71     5800     2030      0                  0  1994                   0                     0                   0          70
          1818               598          0   1.000     30.614        61.401   980     192801.500           0    23                     920               232              0                0              920                    0  490          6  1805          6    608         0                  0                 6                  0           71     6040     2114      0                  0  2054                   0                     0                   0          68
          1896               623          0   1.000     30.782        61.774  1021     200904.920           0    24                     960               244              0                0              960                    0  509          6  1881          6    634         0                  0                 6                  0           71     6300     2205      0                  0  2118                   0                     0                   0          69
          1973               648          0   1.000     30.991        62.146  1063     208918.920           0    25                    1003               252              0                0             1003                    0  535          6  1956          6    659         0                  0                 6                  0           72     6560     2296      0                  0  2218                   0                     0                   0          70
          2046               674          0   1.000     31.165        62.489  1100     217164.060           0    26                    1040               264              0                0             1040                    0  561          6  2033          6    684         0                  0                 6                  0           72     6800     2380      0                  0  2297                   0                     0                   0          68
          2124               698          0   1.000     31.321        62.877  1136     225125.760           0    27                    1084               272              0                0             1084                    0  576          6  2108          6    709         0                  0                 6                  0           73     7060     2471      0                  0  2370                   0                     0                   0          70
          2196               723          0   1.000     31.633        63.460  1187     233139.760           0    28                    1120               284              0                0             1120                    0  596          6  2183          6    734         0                  0                 6                  0           73     7320     2562      0                  0  2481                   0                     0                   0          69
          2274               748          0   1.000     31.868        63.963  1215     241332.600           0    29                    1164               292              0                0             1164                    0  614          6  2260          6    760         0                  0                 6                  0           73     7560     2646      0                  0  2554                   0                     0                   0          70
          2352               773          0   1.000     32.142        64.471  1215     249346.600           0    30                    1204               304              0                0             1204                    0  614          6  2335          6    784         0                  0                 6                  0           74     7820     2737      0                  0  2554                   0                     0                   0          71
          2424               798          0   1.000     32.376        64.973  1252     257450.020           0    31                    1244               312              0                0             1244                    0  631          6  2411          6    810         0                  0                 6                  0           75     8060     2821      0                  0  2626                   0                     0                   0          70
          2502               823          0   1.000     32.683        65.621  1298     265553.440           0    32                    1284               324              0                0             1284                    0  649          6  2487          6    836         0                  0                 6                  0           75     8320     2912      0                  0  2732                   0                     0                   0          71
          2579               847          0   1.000     33.065        66.384  1347     273515.140           0    33                    1327               332              0                0             1327                    0  674          6  2562          6    860         0                  0                 6                  0           76     8580     3003      0                  0  2823                   0                     0                   0          73
          2652               873          0   1.000     33.495        67.243  1394     281760.280           0    34                    1364               344              0                0             1364                    0  697          6  2639          6    886         0                  0                 6                  0           76     8820     3087      0                  0  2913                   0                     0                   0          71
          2730               898          0   1.000     33.852        67.992  1430     289774.280           0    35                    1408               353              0                0             1408                    0  712          6  2714          6    912         0                  0                 6                  0           76     9080     3178      0                  0  2987                   0                     0                   0          71
          2802               923          0   1.000     34.254        68.758  1470     297788.280           0    36                    1444               364              0                0             1444                    0  731          6  2789          6    936         0                  0                 6                  0           77     9340     3269      0                  0  3060                   0                     0                   0          71
          2880               948          0   1.000     34.572        69.428  1501     305981.120           0    37                    1488               375              0                0             1488                    0  746          6  2866          6    962         0                  0                 6                  0           77     9580     3353      0                  0  3132                   0                     0                   0          69
          2958               973          0   1.000     34.934        70.116  1532     313995.120           0    38                    1528               384              0                0             1528                    0  768          6  2941          6    987         0                  0                 6                  0           77     9840     3444      0                  0  3206                   0                     0                   0          73
          3030               999          0   1.000     35.261        70.768  1574     322150.840           0    39                    1568               395              0                0             1568                    0  794          6  3017          6   1012         0                  0                 6                  0           77    10080     3528      0                  0  3287                   0                     0                   0          68
          3108              1024          0   1.000     35.531        71.341  1612     330254.260           0    40                    1608               404              0                0             1608                    0  808          6  3093          6   1037         0                  0                 6                  0           78    10340     3619      0                  0  3367                   0                     0                   0          72
          3185              1049          0   1.000     35.845        71.931  1647     338268.260           0    41                    1648               416              0                0             1648                    0  825          6  3168          6   1062         0                  0                 6                  0           78    10600     3710      0                  0  3431                   0                     0                   0          72
          3258              1075          0   1.000     36.127        72.493  1677     346513.400           0    42                    1688               424              0                0             1688                    0  841          6  3245          6   1088         0                  0                 6                  0           78    10840     3794      0                  0  3507                   0                     0                   0          71
          3336              1100          0   1.000     36.358        72.987  1718     354527.400           0    43                    1728               436              0                0             1728                    0  853          6  3320          6   1114         0                  0                 6                  0           78    11100     3885      0                  0  3602                   0                     0                   0          72
