## dioPeriod = 1.0
## burstTimestamp = 20
## minRssi = -97
## numMotes = 16
## otfHousekeepingPeriod = 5.0
## sixtopNoRemoveWorstCell = 0
## simDataDir = simData
## numChans = 16
## slotframeLength = 101
## squareSide = 2.0
## cpuID = None
## sixtopPdrThreshold = 1.5
## pkPeriod = 1.0
## sixtopHousekeepingPeriod = 1.0
## sixtopNoHousekeeping = 0
## pkPeriodVar = 0.05
## numCyclesPerRun = 100
## startTime = 1510982111.2
## slotDuration = 0.9
## numRuns = 2
## combinationKeys = ['numMotes', 'otfThreshold']
## gui = True
## numPacketsBurst = 5
## otfThreshold = 1
## noInterference = 0
## slotLength = 3000


# appGenerated appReachesDagroot appRelayed aveHops aveLatency aveQueueDelay awake chargeConsumed collidedTxs cycle droppedAppFailedEnqueue droppedMacRetries droppedNoRoute droppedNoTxCells droppedQueueFull effectiveCollidedTxs idle numRxCells numTx numTxCells otfAdd otfRemove probableCollisions rplChurnParentSet rplChurnPrefParent rplChurnRank rplRxDIO rplTxDIO runNum scheduleCollisions sleep topRxRelocatedCells topTxRelocatedBundles topTxRelocatedCells txQueueFill
         26755               575          2   1.003    183.106      1236.505  6256     171001.080           0    18                   25848               182              0                0            25849                    0 3561         14  1571         14    904         1                  0                15                  5          273    13100     1808      0                  0 42248                   0                     0                   0         150
         28169               606          2   1.003    183.894      1243.656  6596     180044.240           0    19                   27223               190              0                0            27224                    0 3741         14  1654         14    951         1                  0                15                  5          282    13796     1904      0                  0 44401                   0                     0                   0         150
         29583               636          2   1.003    184.255      1245.007  6879     189035.100           0    20                   28597               200              0                0            28598                    0 3908         14  1737         14    998         1                  0                15                  5          289    14492     2000      0                  0 46206                   0                     0                   0         150
         30997               665          2   1.003    184.400      1247.549  7178     197973.660           0    21                   29967               215              0                0            29968                    0 4074         14  1820         14   1045         1                  0                15                  5          296    15188     2096      0                  0 48204                   0                     0                   0         150
         32411               696          2   1.003    184.907      1252.551  7433     207016.820           0    22                   31342               223              0                0            31343                    0 4234         14  1903         14   1094         1                  0                15                  5          302    15884     2192      0                  0 49992                   0                     0                   0         150
         33825               726          2   1.003    185.204      1256.078  7703     216007.680           0    23                   32717               232              0                0            32718                    0 4363         14  1986         14   1143         1                  0                15                  5          309    16580     2288      0                  0 51734                   0                     0                   0         150
         35239               758          2   1.003    185.369      1257.789  7987     225103.140           0    24                   34091               240              0                0            34092                    0 4520         14  2069         14   1191         1                  0                15                  5          314    17276     2384      0                  0 53638                   0                     0                   0         150
         36653               790          2   1.003    186.146      1260.803  8277     234198.600           0    25                   35465               248              0                0            35466                    0 4665         14  2152         14   1238         1                  0                15                  5          320    17972     2480      0                  0 55537                   0                     0                   0         150
         38067               820          2   1.002    186.115      1261.851  8588     243189.460           0    26                   36835               262              0                0            36836                    0 4839         14  2235         14   1285         1                  0                15                  5          325    18668     2576      0                  0 57631                   0                     0                   0         150
         39481               854          2   1.002    186.667      1261.156  8847     252389.520           0    27                   38205               272              0                0            38206                    0 4999         14  2318         14   1334         1                  0                15                  5          330    19364     2672      0                  0 59452                   0                     0                   0         150
         40895               887          2   1.002    186.699      1259.117  9158     261537.280           0    28                   39578               280              0                0            39579                    0 5176         14  2401         14   1380         1                  0                15                  5          335    20060     2768      0                  0 61542                   0                     0                   0         150
         42309               917          2   1.002    186.746      1256.819  9505     270528.140           0    29                   40954               288              0                0            40955                    0 5383         14  2484         14   1427         1                  0                15                  5          340    20756     2864      0                  0 63997                   0                     0                   0         150
         43723               946          2   1.002    186.484      1257.912  9776     279556.120           0    30                   42330               297              0                0            42331                    0 5553         14  2568         14   1475         1                  0                15                  5          345    21452     2960      0                  0 65925                   0                     0                   0         150
         45137               975          2   1.002    186.761      1259.340 10118     288494.680           0    31                   43703               309              0                0            43704                    0 5742         14  2651         14   1522         1                  0                15                  5          351    22148     3056      0                  0 68226                   0                     0                   0         150
         46551              1007          2   1.002    187.343      1262.591 10442     297590.140           0    32                   45073               321              0                0            45074                    0 5948         14  2734         14   1569         1                  0                15                  5          355    22844     3152      0                  0 70468                   0                     0                   0         150
         47965              1039          2   1.002    187.839      1266.130 10749     306775.020           0    33                   46447               329              0                0            46448                    0 6110         14  2818         14   1617         1                  0                15                  5          359    23424     3232      0                  0 72508                   0                     0                   0         150
         49379              1070          2   1.002    188.037      1268.558 11030     315907.600           0    34                   47822               337              0                0            47823                    0 6264         14  2902         14   1665         1                  0                15                  5          364    24120     3328      0                  0 74434                   0                     0                   0         150
         50793              1097          2   1.002    187.764      1269.289 11395     324741.560           0    35                   49200               346              0                0            49201                    0 6479         14  2985         14   1711         1                  0                15                  5          368    24816     3424      0                  0 76968                   0                     0                   0         150
         52207              1129          2   1.002    188.119      1272.812 11677     333837.020           0    36                   50573               355              0                0            50574                    0 6639         14  3068         14   1758         1                  0                15                  5          372    25512     3520      0                  0 78817                   0                     0                   0         150
         53621              1159          2   1.002    188.544      1275.578 11976     342827.880           0    37                   51942               370              0                0            51943                    0 6825         14  3151         14   1805         1                  0                15                  5          375    26208     3616      0                  0 80819                   0                     0                   0         150
         55035              1189          2   1.002    188.491      1276.710 12249     351818.740           0    38                   53317               379              0                0            53318                    0 6967         14  3234         14   1850         1                  0                15                  5          379    26904     3712      0                  0 82620                   0                     0                   0         150
         56449              1219          2   1.002    188.901      1278.816 12576     360809.600           0    39                   54693               387              0                0            54694                    0 7157         14  3317         14   1897         1                  0                15                  5          384    27600     3808      0                  0 84906                   0                     0                   0         150
         57863              1249          2   1.002    189.073      1279.791 12913     369800.460           0    40                   56069               395              0                0            56070                    0 7345         14  3400         14   1944         1                  0                15                  5          388    28296     3904      0                  0 87167                   0                     0                   0         150
         59277              1283          2   1.002    189.415      1279.400 13164     379000.520           0    41                   57441               403              0                0            57442                    0 7481         14  3483         14   1993         1                  0                15                  5          392    28992     4000      0                  0 88771                   0                     0                   0         150
         60691              1313          2   1.002    189.386      1278.617 13538     387991.380           0    42                   58810               418              0                0            58811                    0 7680         14  3566         14   2038         1                  0                15                  5          396    29688     4096      0                  0 91148                   0                     0                   0         150
         62105              1345          2   1.001    189.532      1278.064 13911     397086.840           0    43                   60183               427              0                0            60184                    0 7907         14  3649         14   2084         1                  0                15                  5          400    30384     4192      0                  0 93674                   0                     0                   0         150
         63519              1375          2   1.001    189.377      1278.148 14241     406077.700           0    44                   61559               435              0                0            61560                    0 8120         14  3732         14   2130         1                  0                15                  5          403    31080     4288      0                  0 96068                   0                     0                   0         150
         64933              1408          2   1.001    189.563      1278.792 14630     415225.460           0    45                   62932               443              0                0            62933                    0 8349         14  3815         14   2179         1                  0                15                  5          406    31776     4384      0                  0 98622                   0                     0                   0         150
         66347              1439          2   1.001    189.662      1278.495 14977     424268.620           0    46                   64307               451              0                0            64308                    0 8548         14  3898         14   2227         1                  0                15                  5          410    32472     4480      0                  0 101066                   0                     0                   0         150
         67761              1469          2   1.001    189.526      1278.816 15342     433348.900           0    47                   65678               464              0                0            65679                    0 8754         14  3982         14   2273         1                  0                15                  5          413    33168     4576      0                  0 103525                   0                     0                   0         150
         69175              1499          2   1.001    189.408      1279.514 15702     442339.760           0    48                   67050               476              0                0            67051                    0 8973         14  4065         14   2322         1                  0                15                  5          416    33864     4672      0                  0 105919                   0                     0                   0         150
         70589              1529          2   1.001    189.283      1280.240 16059     451330.620           0    49                   68425               485              0                0            68426                    0 9187         14  4148         14   2370         1                  0                15                  5          419    34560     4768      0                  0 108375                   0                     0                   0         150
         72003              1558          2   1.001    189.262      1281.122 16363     460358.600           0    50                   69801               494              0                0            69802                    0 9354         14  4232         14   2417         1                  0                15                  5          423    35140     4848      0                  0 110479                   0                     0                   0         150
         73417              1589          2   1.001    189.496      1283.784 16696     469491.180           0    51                   71176               502              0                0            71177                    0 9550         14  4316         14   2465         1                  0                15                  5          425    35836     4944      0                  0 112784                   0                     0                   0         150
         74831              1621          2   1.001    189.614      1285.899 17056     478586.640           0    52                   72548               512              0                0            72549                    0 9752         14  4399         14   2513         1                  0                15                  5          427    36532     5040      0                  0 115372                   0                     0                   0         150
         76245              1650          2   1.001    189.496      1286.395 17370     487525.200           0    53                   73918               527              0                0            73919                    0 9939         14  4482         14   2558         1                  0                15                  5          431    37228     5136      0                  0 117439                   0                     0                   0         150
         77659              1680          2   1.001    189.705      1288.412 17795     496516.060           0    54                   75293               536              0                0            75294                    0 10171         14  4565         14   2605         1                  0                15                  5          435    37924     5232      0                  0 120211                   0                     0                   0         150
         79073              1708          2   1.001    189.879      1290.149 18170     505402.320           0    55                   76671               544              0                0            76672                    0 10373         14  4648         14   2650         1                  0                15                  5          439    38620     5328      0                  0 122655                   0                     0                   0         150
         80487              1737          2   1.001    189.919      1291.281 18508     514340.880           0    56                   78047               553              0                0            78048                    0 10549         14  4731         14   2697         1                  0                15                  5          444    39316     5424      0                  0 124922                   0                     0                   0         150
         81901              1766          2   1.001    190.180      1293.462 18835     523279.440           0    57                   79424               561              0                0            79425                    0 10735         14  4814         14   2741         1                  0                15                  5          446    40012     5520      0                  0 127124                   0                     0                   0         150
         83315              1798          2   1.001    190.586      1294.727 19105     532374.900           0    58                   80791               576              0                0            80792                    0 10867         14  4897         14   2788         1                  0                15                  5          451    40708     5616      0                  0 128803                   0                     0                   0         150
         84729              1829          2   1.001    190.804      1294.748 19376     541418.060           0    59                   82165               585              0                0            82166                    0 11028         14  4980         14   2834         1                  0                15                  5          455    41404     5712      0                  0 130599                   0                     0                   0         150
         86143              1862          2   1.001    190.846      1291.291 19659     550565.820           0    60                   83538               593              0                0            83539                    0 11203         14  5063         14   2881         1                  0                15                  5          457    42100     5808      0                  0 132496                   0                     0                   0         150
         87557              1893          2   1.001    190.685      1289.133 19940     559608.980           0    61                   84913               601              0                0            84914                    0 11325         14  5146         14   2930         1                  0                15                  5          459    42796     5904      0                  0 134137                   0                     0                   0         150
         88971              1922          2   1.001    190.602      1289.029 20200     568547.540           0    62                   86290               609              0                0            86291                    0 11474         14  5229         14   2975         1                  0                15                  5          464    43492     6000      0                  0 135929                   0                     0                   0         150
         90385              1952          2   1.001    190.608      1288.606 20482     577538.400           0    63                   87661               622              0                0            87662                    0 11624         14  5312         14   3023         1                  0                15                  5          466    44188     6096      0                  0 137784                   0                     0                   0         150
         91799              1983          2   1.001    190.655      1289.015 20832     586670.980           0    64                   89032               634              0                0            89033                    0 11805         14  5396         14   3070         1                  0                15                  5          469    44884     6192      0                  0 139986                   0                     0                   0         150
         93213              2012          2   1.001    190.602      1289.700 21141     595609.540           0    65                   90408               643              0                0            90409                    0 11992         14  5479         14   3119         1                  0                15                  5          473    45580     6288      0                  0 142176                   0                     0                   0         150
         94627              2045          2   1.001    190.768      1291.024 21451     604757.300           0    66                   91781               651              0                0            91782                    0 12175         14  5562         14   3167         1                  0                15                  5          475    46276     6384      0                  0 144332                   0                     0                   0         150
         96041              2076          2   1.001    190.794      1291.654 21709     613889.880           0    67                   93156               659              0                0            93157                    0 12341         14  5646         14   3215         1                  0                15                  5          477    46856     6464      0                  0 146237                   0                     0                   0         150
         97455              2107          2   1.001    190.827      1292.475 22021     623022.460           0    68                   94528               670              0                0            94529                    0 12512         14  5730         14   3263         1                  0                15                  5          480    47552     6560      0                  0 148341                   0                     0                   0         150
         98869              2137          2   1.001    190.900      1293.197 22342     632013.320           0    69                   95899               683              0                0            95900                    0 12702         14  5813         14   3307         1                  0                15                  5          484    48248     6656      0                  0 150561                   0                     0                   0         150
        100283              2168          2   1.001    191.025      1294.583 22732     641056.480           0    70                   97274               691              0                0            97275                    0 12949         14  5896         14   3356         1                  0                15                  5          487    48944     6752      0                  0 153111                   0                     0                   0         150
        101697              2198          2   1.001    191.140      1296.335 23073     650047.340           0    71                   98650               699              0                0            98651                    0 13155         14  5979         14   3402         1                  0                15                  5          490    49640     6848      0                  0 155409                   0                     0                   0         150
        103111              2230          2   1.001    191.195      1297.372 23469     659142.800           0    72                  100024               707              0                0           100025                    0 13379         14  6062         14   3452         1                  0                15                  5          491    50336     6944      0                  0 158198                   0                     0                   0         150
        104525              2260          2   1.001    191.380      1298.751 23795     668133.660           0    73                  101400               715              0                0           101401                    0 13567         14  6145         14   3497         1                  0                15                  5          494    51032     7040      0                  0 160501                   0                     0                   0         150
        105939              2288          2   1.001    191.341      1299.213 24176     677019.920           0    74                  102769               732              0                0           102770                    0 13783         14  6228         14   3544         1                  0                15                  5          497    51728     7136      0                  0 163032                   0                     0                   0         150
        107353              2318          2   1.001    191.292      1299.527 24565     686010.780           0    75                  104144               741              0                0           104145                    0 14001         14  6311         14   3591         1                  0                15                  5          500    52424     7232      0                  0 165647                   0                     0                   0         150
        108767              2347          2   1.001    191.297      1300.399 24921     694949.340           0    76                  105521               749              0                0           105522                    0 14208         14  6394         14   3637         1                  0                15                  5          502    53120     7328      0                  0 168077                   0                     0                   0         150
        110181              2379          2   1.001    191.618      1301.660 25282     704044.800           0    77                  106895               757              0                0           106896                    0 14404         14  6477         14   3683         1                  0                15                  5          506    53816     7424      0                  0 170436                   0                     0                   0         150
        111595              2409          2   1.001    191.695      1301.979 25588     713035.660           0    78                  108271               765              0                0           108272                    0 14574         14  6560         14   3730         1                  0                15                  5          509    54512     7520      0                  0 172439                   0                     0                   0         150
        113009              2437          2   1.001    191.725      1302.894 25892     721921.920           0    79                  109644               778              0                0           109645                    0 14748         14  6643         14   3775         1                  0                15                  5          514    55208     7616      0                  0 174578                   0                     0                   0         150
        114423              2468          2   1.001    191.872      1302.831 26185     730965.080           0    80                  111015               790              0                0           111016                    0 14905         14  6726         14   3823         1                  0                15                  5          518    55904     7712      0                  0 176473                   0                     0                   0         150
        115837              2498          2   1.001    191.677      1302.814 26536     740045.360           0    81                  112390               799              0                0           112391                    0 15110         14  6810         14   3871         1                  0                15                  5          519    56600     7808      0                  0 178829                   0                     0                   0         150
        117251              2527          2   1.001    191.590      1303.077 26874     748983.920           0    82                  113767               807              0                0           113768                    0 15315         14  6893         14   3918         1                  0                15                  5          522    57296     7904      0                  0 181144                   0                     0                   0         150
        118665              2561          2   1.001    191.894      1305.353 27179     758183.980           0    83                  115139               815              0                0           115140                    0 15502         14  6976         14   3966         1                  0                15                  5          523    57992     8000      0                  0 183285                   0                     0                   0         150
        120079              2592          2   1.001    191.849      1305.357 27436     767316.560           0    84                  116511               826              0                0           116512                    0 15645         14  7060         14   4014         1                  0                15                  5          526    58572     8080      0                  0 185028                   0                     0                   0         150
        121493              2623          2   1.001    192.044      1305.569 27751     776449.140           0    85                  117881               839              0                0           117882                    0 15827         14  7144         14   4060         1                  0                15                  5          530    59268     8176      0                  0 187205                   0                     0                   0         150
        122907              2654          2   1.001    191.985      1305.381 28087     785492.300           0    86                  119255               848              0                0           119256                    0 16005         14  7227         14   4109         1                  0                15                  5          533    59964     8272      0                  0 189416                   0                     0                   0         150
        124321              2681          2   1.001    192.024      1305.128 28462     794326.260           0    87                  120634               856              0                0           120635                    0 16239         14  7310         14   4151         1                  0                15                  5          539    60660     8368      0                  0 192001                   0                     0                   0         150
        125735              2711          2   1.001    192.056      1305.748 28766     803317.120           0    88                  122009               865              0                0           122010                    0 16427         14  7393         14   4200         1                  0                15                  5          540    61356     8464      0                  0 194186                   0                     0                   0         150
        127149              2742          2   1.001    192.061      1305.955 29055     812360.280           0    89                  123384               873              0                0           123385                    0 16609         14  7476         14   4248         1                  0                15                  5          541    62052     8560      0                  0 196268                   0                     0                   0         150
        128563              2770          2   1.001    191.869      1305.817 29379     821246.540           0    90                  124753               890              0                0           124754                    0 16788         14  7559         14   4294         1                  0                15                  5          543    62748     8656      0                  0 198402                   0                     0                   0         150
        129977              2799          2   1.001    192.031      1307.703 29678     830185.100           0    91                  126130               898              0                0           126131                    0 16968         14  7642         14   4340         1                  0                15                  5          547    63444     8752      0                  0 200421                   0                     0                   0         150
        131391              2831          2   1.001    192.364      1309.937 30020     839280.560           0    92                  127504               906              0                0           127505                    0 17157         14  7725         14   4387         1                  0                15                  5          551    64140     8848      0                  0 202717                   0                     0                   0         150
        132805              2861          2   1.001    192.332      1310.403 30388     848271.420           0    93                  128879               915              0                0           128880                    0 17364         14  7808         14   4435         1                  0                15                  5          553    64836     8944      0                  0 205218                   0                     0                   0         150
        134219              2893          2   1.001    192.426      1308.971 30694     857366.880           0    94                  130253               923              0                0           130254                    0 17546         14  7891         14   4483         1                  0                15                  5          556    65532     9040      0                  0 207367                   0                     0                   0         150
        135633              2926          2   1.001    192.399      1307.344 31059     866514.640           0    95                  131621               936              0                0           131622                    0 17753         14  7974         14   4533         1                  0                15                  5          557    66228     9136      0                  0 209841                   0                     0                   0         150
